id,sku,name,current_category,current_subcategory,suggested_category,suggested_subcategory
a6b24ff4-97ad-4151-bebd-3cacda5b310d,15-635-60,"McCulloch 6-teeth Wide Muscle Blades",Surgical,Neurosurgery.Laminectomy,,
c61383c6-b6ba-4ad1-8f96-41e701857622,15-635-70,"McCulloch 6-teeth Wide Muscle Blades",Surgical,Neurosurgery.Laminectomy,,
8c14be99-d347-45e5-94cb-949f0c4d5da0,15-635-80,"McCulloch 6-teeth Wide Muscle Blades",Surgical,Neurosurgery.Laminectomy,,
92c16f65-ace9-40bb-97ff-4c6f68ca9a2d,15-636-40,"McCulloch 2-teeth McCulloch 2-teeth",Surgical,Neurosurgery.Laminectomy,,
9a767071-783e-45c1-a9dc-6f8171ac450d,15-636-50,"McCulloch 2-teeth McCulloch 2-teeth",Surgical,Neurosurgery.Laminectomy,,
0458f222-601b-404e-a4ed-bd8dbe22f56c,15-636-60,"McCulloch 2-teeth McCulloch 2-teeth",Surgical,Neurosurgery.Laminectomy,,
d2ef9d1e-72c4-4c16-8a12-7fce219797a9,15-636-70,"McCulloch 2-teeth McCulloch 2-teeth",Surgical,Neurosurgery.Laminectomy,,
35569091-5d84-4e7c-bb9a-f3893e50e04c,15-636-80,"McCulloch 2-teeth McCulloch 2-teeth",Surgical,Neurosurgery.Laminectomy,,
defdafc9-b96f-41b0-93d1-108c9224840b,15-637-30,"McCulloch Hook Blade",Surgical,Neurosurgery.Laminectomy,,
6ff4764f-cc04-44b6-94e0-04bdbf9dc458,15-637-40,"McCulloch Hook Blade",Surgical,Neurosurgery.Laminectomy,,
8f0eaa16-c344-47ae-90d5-bd742295b80a,15-637-50,"McCulloch Hook Blade",Surgical,Neurosurgery.Laminectomy,,
21144ddc-d8bf-4552-99e0-cd4efed95f49,15-637-60,"McCulloch Hook Blade",Surgical,Neurosurgery.Laminectomy,,
3c664414-e754-4040-bda2-272c5fca89e2,15-637-70,"McCulloch Hook Blade",Surgical,Neurosurgery.Laminectomy,,
7922d523-67e4-4380-8688-420f8264c4be,15-637-80,"McCulloch Hook Blade",Surgical,Neurosurgery.Laminectomy,,
a3996cb6-d775-4556-9130-08ed92a0f228,15-637-90,"McCulloch Hook Blade",Surgical,Neurosurgery.Laminectomy,,
e410e242-3ad0-4dc2-92ea-edf035043f78,15-638-30,"McCulloch Toothed Hook Blades",Surgical,Neurosurgery.Laminectomy,,
9f2ea157-d264-4c15-9d5e-a589fcc2b479,15-638-40,"McCulloch Toothed Hook Blades",Surgical,Neurosurgery.Laminectomy,,
ece19600-9b04-45bc-b00b-cf4551520ed8,15-638-50,"McCulloch Toothed Hook Blades",Surgical,Neurosurgery.Laminectomy,,
34bb8574-29aa-4534-877f-e24cfe282bfd,15-638-60,"McCulloch Toothed Hook Blades",Surgical,Neurosurgery.Laminectomy,,
2d37206d-3350-4eb9-b2ce-1e8bc014812a,15-638-70,"McCulloch Toothed Hook Blades",Surgical,Neurosurgery.Laminectomy,,
b9a52055-1a03-47aa-8554-fcd0e3f37407,15-638-80,"McCulloch Toothed Hook Blades",Surgical,Neurosurgery.Laminectomy,,
cc2858ef-b4a3-4cbb-a12c-d1e253ad9509,15-638-90,"McCulloch Toothed Hook Blades",Surgical,Neurosurgery.Laminectomy,,
b2ceeb6d-467e-474e-b888-9343ab0c5236,15-639-60,"McCulloch 2-teeth Cervical Blades",Surgical,Neurosurgery.Laminectomy,,
42bf740c-5c49-4fe6-aea6-ee3ba184609c,15-639-70,"McCulloch 2-teeth Cervical Blades",Surgical,Neurosurgery.Laminectomy,,
bf54f399-5988-4458-be3c-fa0a67db96c7,15-640-10,"Frame only",Surgical,Neurosurgery.Laminectomy,,
7dda252b-0a48-4763-9ae1-298fdaa9fb41,15-643-58,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
76eaa6eb-064a-4102-98f3-12b74c9c7cd2,15-644-37,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
2db879d6-92a3-40f7-abb5-588a021253bd,15-644-43,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
204da887-3145-4666-8036-92a3bfcbd9f9,15-644-47,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
3538f7da-65a6-4ea4-8c5d-72cc047fdf1d,15-644-52,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
a15ef0b7-cb5a-430b-a1b9-60fbdac28a6c,15-644-57,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
0836ed66-7a01-4138-910d-d2599bcee05a,15-644-62,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
b35d64be-c5e5-4b7f-aeb3-f878c2df1f8e,15-644-67,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
35f36989-e935-48aa-8a7f-53ae9280c09c,15-645-37,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
600e4463-3f01-4263-8d85-7c1a63647352,15-645-43,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
bcc496ca-6f2e-4dee-a57e-ebf8b086162f,15-645-47,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
32bb194b-34f8-4023-8dfa-b18c6a5e2189,15-645-52,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
679fb125-6596-4cb5-a5cb-7777e1e8fe83,15-645-57,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
a36370bb-dab9-4ec0-9e70-ee8128665cad,15-645-62,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
27b75b64-a4db-4507-9a47-3080c7fd4729,15-645-67,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
c988eb50-e9ff-4ae0-8061-5be5a12ab59f,15-646-37,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
957a9fc3-139c-4543-a691-057396e55c0f,15-646-43,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
42b33557-0881-41f6-aa94-59c355843023,15-646-47,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
9bee0fe2-e5c2-4a55-a9f1-a9fb1e1ce5a7,15-646-52,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
41ccd64f-94e1-4016-a0d7-c0edf7e636a7,15-646-57,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
f6ae162f-c35a-4939-a0e9-b14c1b45c953,15-646-62,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
6cffcd13-2e99-4c01-81f8-38c9c3dbe461,15-646-67,"Blade for Caspar Vertebral Column Retractor",Surgical,Neurosurgery.Laminectomy,,
6a1d7173-022e-4fc6-aad7-5efca8120676,15-647-01,"Caspar Distractor Similar to (15-647-00) but with elongated toothed bar for (more than 2) distraction",Surgical,Neurosurgery.Laminectomy,,
123ae100-79af-4128-98cc-1dfa20557aab,15-648-14,"Distraction Pin A/B",Surgical,Neurosurgery.Laminectomy,,
3726ef74-87ac-4db6-a673-61c60d42c3b0,15-648-16,"Distraction Pin A/B",Surgical,Neurosurgery.Laminectomy,,
fd0f21b2-508e-4c20-b4a8-ed92ac52fa5d,15-648-18,"Distraction Pin A/B",Surgical,Neurosurgery.Laminectomy,,
d4dce4b1-d05d-4ee5-9358-648b916e7a2e,15-652-01,"Caspar",Surgical,Neurosurgery.Laminectomy,,
1c55b4ed-e582-4753-a9e5-596924409fb3,15-653-14,"Distraction Pin A/B",Surgical,Neurosurgery.Laminectomy,,
f43884ab-51cc-4751-aef7-b98441217130,15-653-16,"Distraction Pin A/B",Surgical,Neurosurgery.Laminectomy,,
02e00f65-09c0-451c-a5f7-55dfac563dc4,15-653-18,"Distraction Pin A/B",Surgical,Neurosurgery.Laminectomy,,
32bb7bae-a6ea-44d7-a6df-71cd4462734c,15-659-10,"Vertebral and Lamina Spreader",Surgical,Neurosurgery.Laminectomy,,
fc2f1136-f876-47f9-a514-ba71d1a180a8,15-666-48,"Blade for Scoville-Haverfield Retractor 4-prongs",Surgical,Neurosurgery.Laminectomy,,
55ca9b20-685d-4720-a44b-9943c74ea242,15-666-63,"Blade for Scoville-Haverfield Retractor 4-prongs",Surgical,Neurosurgery.Laminectomy,,
08b818e8-dc96-4a7f-886e-73c40363ee8c,15-666-66,"Blade for Scoville-Haverfield Retractor 4-prongs",Surgical,Neurosurgery.Laminectomy,,
4086009d-e809-4954-a3e5-63934127d8e6,15-666-82,"Blade for Scoville-Haverfield Retractor 4-prongs",Surgical,Neurosurgery.Laminectomy,,
b81d67cb-6eb7-4d05-9adb-7f5d5f99940c,15-668-75,"Blade for Scoville-Haverfield Retractor",Surgical,Neurosurgery.Laminectomy,,
a7686855-7655-4485-8a88-07568e42a59b,15-669-60,"Williams Retractor",Surgical,Neurosurgery.Laminectomy,,
a357ce0f-7f2e-425b-9288-38a3869e3963,15-669-70,"Williams Retractor",Surgical,Neurosurgery.Laminectomy,,
8f72dd26-93d9-46e9-a106-59d8e366f2cc,15-670-60,"Williams Retractor",Surgical,Neurosurgery.Laminectomy,,
feb0d35d-8647-43d6-ba04-f4f881944003,15-670-70,"Williams Retractor",Surgical,Neurosurgery.Laminectomy,,
19d66f96-7c25-4d42-ba28-278ced4baf89,15-671-60,"Williams Retractor",Surgical,Neurosurgery.Laminectomy,,
b98421db-bfa5-410e-969a-2c34593d999b,15-671-70,"Williams Retractor",Surgical,Neurosurgery.Laminectomy,,
a9fe3b86-9347-4ccf-82d9-0ed75cd32059,15-672-60,"Williams Retractor",Surgical,Neurosurgery.Laminectomy,,
29a0f2f7-f6a7-40c7-835d-9bcecdd94118,15-672-70,"Williams Retractor",Surgical,Neurosurgery.Laminectomy,,
72b53651-7fef-491c-9355-55fc4938d400,15-675-30,"Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
cad08c39-3818-4805-92eb-79e2f57039c3,15-675-35,"Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
0dda78a9-1e15-4b2b-bfa1-e1ae04f882c0,15-675-40,"Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
a91d432f-9828-4702-a6fd-852200a4246e,15-675-45,"Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
b480c40b-8712-4dbd-9564-9e1a486e94cc,15-675-50,"Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
5a2b8168-66ec-45f0-afdc-6a771da5dbd9,15-675-55,"Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
f350553b-2709-4792-b537-ac92e7c18a2e,15-676-30,"Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
0e9f8daf-395c-494b-94c3-73879a847657,15-676-35,"Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
0892c889-f598-4853-ab34-79944f107889,15-676-40,"Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
70088017-30b6-43c9-85c0-a0267edf9392,15-676-45,"Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
ee9ce437-d2ea-4b47-995b-1e73a56bd164,15-676-50,"Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
bd694000-0215-4615-93b6-54d6b9767572,15-676-55,"Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
d50ec2bf-cc4a-4110-a7f5-68d828465a6b,15-677-30,"Cloward-Type Cervical Retractor (Body Only) &#8211; without blades",Surgical,Neurosurgery.Laminectomy,,
6f942408-87e4-4237-8d17-57b8b88fbece,15-678-45,"Exchangeable Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
5fd95619-ffa6-4b51-b422-6ce29a09ed81,15-678-50,"Exchangeable Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
69043f8a-c11e-452a-870d-09049ca57183,15-678-55,"Exchangeable Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
2430a466-13a0-4f74-81c7-4e086068a691,15-678-60,"Exchangeable Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
eee291e0-1f3f-445f-8be4-cc8d33061cce,15-679-45,"Exchangeable Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
854d2c01-d461-48ba-ae14-f4937a340869,15-679-50,"Exchangeable Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
01ae373c-87ce-4925-9adc-b4cc66377228,15-679-55,"Exchangeable Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
55acda8d-e20d-4868-b592-9b86137c6a96,15-679-60,"Exchangeable Blade for Cloward-Type Cervical Retractor",Surgical,Neurosurgery.Laminectomy,,
4a79eecb-85d2-4bf9-9b1a-d30485af93bc,16-124-20,"Lahey Goitre Grasping Forceps",Surgical,Tracheotomy,,
431d4f17-0ecc-4100-9e49-99fe94ec4a1f,16-128-01,"Luer Tracheal Tube",Surgical,Tracheotomy,,
26b74d55-fdc9-4f6a-a261-1871e64a2b8e,16-128-02,"Luer Tracheal Tube",Surgical,Tracheotomy,,
ee1b0c61-05c7-43da-8dba-64e2761cdca3,16-128-03,"Luer Tracheal Tube",Surgical,Tracheotomy,,
2eb1b886-329d-4caa-ae4e-de5db1e64f74,16-128-04,"Luer Tracheal Tube",Surgical,Tracheotomy,,
dafa38db-9f81-4032-8633-d8c2776703de,16-128-05,"Luer Tracheal Tube",Surgical,Tracheotomy,,
d9cc8c3f-4b7e-4941-943d-3cd6c2b2e9a2,16-128-06,"Luer Tracheal Tube",Surgical,Tracheotomy,,
d0391d5f-93ac-4a7b-ae89-22c720e0e7c7,16-128-07,"Luer Tracheal Tube",Surgical,Tracheotomy,,
0de72003-4ce2-465c-8f45-f2c03c663e7f,16-128-08,"Luer Tracheal Tube",Surgical,Tracheotomy,,
f27583b8-9c9f-4c54-96e2-9f93a5faf100,16-128-09,"Luer Tracheal Tube",Surgical,Tracheotomy,,
775f2879-e3c4-4176-988e-739098ff43e6,16-130-01,"Luer Tracheal Tube",Surgical,Tracheotomy,,
e0e35d33-0a01-48f8-8ecf-334468b7036d,16-130-02,"Luer Tracheal Tube",Surgical,Tracheotomy,,
06cbb279-f833-4493-ab1f-4b7f12a02fcc,16-130-03,"Luer Tracheal Tube",Surgical,Tracheotomy,,
34d3242c-3b05-4dd2-a48a-0f9f1e446062,16-130-04,"Luer Tracheal Tube",Surgical,Tracheotomy,,
d48c673d-70f7-432b-b8eb-1528d784aa69,16-130-05,"Luer Tracheal Tube",Surgical,Tracheotomy,,
68eadd5e-20c9-49b0-b2e6-d081990a84bb,16-130-06,"Luer Tracheal Tube",Surgical,Tracheotomy,,
f8fd7ee5-3273-4a73-a90d-57c3665048a1,16-130-07,"Luer Tracheal Tube",Surgical,Tracheotomy,,
03985d41-3285-4802-b3e7-56ad27f94bf3,16-130-08,"Luer Tracheal Tube",Surgical,Tracheotomy,,
faca6dbc-6259-417b-a420-c996281df78f,16-130-09,"Luer Tracheal Tube",Surgical,Tracheotomy,,
d9f1e8ef-e22f-4efa-a35e-60389748821a,16-132-01,"Luer Tracheal Tube",Surgical,Tracheotomy,,
ff6ffeae-6778-4930-8f46-52ee3e304594,16-132-02,"Luer Tracheal Tube",Surgical,Tracheotomy,,
400c5b07-743f-4d27-966d-54b11d623e88,16-132-03,"Luer Tracheal Tube",Surgical,Tracheotomy,,
322e4d03-77d4-46eb-9927-823e321f8b64,16-132-04,"Luer Tracheal Tube",Surgical,Tracheotomy,,
55d33e48-bf69-41e8-a5aa-3be6897764fa,16-132-06,"Luer Tracheal Tube",Surgical,Tracheotomy,,
1f95e9df-e155-4fda-a03b-8b9b37045cf6,16-132-07,"Luer Tracheal Tube",Surgical,Tracheotomy,,
739740d5-53af-4c1b-ac40-5c3a1de1fc6c,16-132-08,"Luer Tracheal Tube",Surgical,Tracheotomy,,
1b6d8bd9-9227-44fa-9724-96d439a2dd00,16-132-09,"Luer Tracheal Tube",Surgical,Tracheotomy,,
9717e869-c1b0-404e-834d-17753b4c56d5,16-134-01,"Luer Tracheal Tube",Surgical,Tracheotomy,,
0393763b-94f5-4fdf-b898-e01282ff10b2,16-134-02,"Luer Tracheal Tube",Surgical,Tracheotomy,,
26d8e5bf-5e10-4994-a16a-d4cb6c97fae6,16-134-03,"Luer Tracheal Tube",Surgical,Tracheotomy,,
e95101b9-ef1c-4db0-ad08-b966362746eb,16-134-04,"Luer Tracheal Tube",Surgical,Tracheotomy,,
5d7a4150-2a41-4bce-8775-b97d089d164d,16-134-05,"Luer Tracheal Tube",Surgical,Tracheotomy,,
08aa912f-d3c8-4f06-ae0f-cc705e590b52,16-134-06,"Luer Tracheal Tube",Surgical,Tracheotomy,,
15aeca68-e2ca-4ecb-ac6b-07f1670c3f28,16-134-07,"Luer Tracheal Tube",Surgical,Tracheotomy,,
8e5f5dee-2423-4ec1-a92e-d55f51351ce6,16-134-08,"Luer Tracheal Tube",Surgical,Tracheotomy,,
adc7f846-73d7-4678-b646-fab1989dda6c,16-134-09,"Luer Tracheal Tube",Surgical,Tracheotomy,,
ac308893-7da6-4c71-84de-a2e2b8a068b9,16-136-01,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
b37449ef-f0ba-4b05-b199-69fb0b6d2f13,16-136-02,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
e29c268f-ec5a-483e-aa5c-332ded5bb970,16-136-03,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
d4cbdc6c-3d1c-4a6d-8a61-7dd4aa59bc4c,16-136-04,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
20882ed8-6ea6-4905-aa30-f6c9df2e14ae,16-136-05,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
225d5710-9da0-445d-b470-15727ac6d722,16-136-06,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
fc6c9587-0e02-4efa-860d-8c0a430d06a6,16-136-07,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
0e610428-ab5d-4721-8cb1-3f343a0afb97,16-136-08,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
b6a5ad85-88ab-46af-9b7a-5706c2450125,16-136-09,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
b29e4c22-2d49-4f82-aac1-cc70e291e96e,16-138-01,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
c1218544-ec64-440e-92b7-1241badbf188,16-138-02,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
77247e2b-dbd4-4c22-b209-1b7441f32248,16-138-03,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
ce974b16-8f25-4154-a9f6-2bf2dafd1a84,16-138-04,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
2a461186-43de-4699-af0b-ba41c0512f04,16-138-05,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
4918b135-9e5f-406a-b813-13485a898844,16-138-06,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
c66b9467-73af-461a-aa95-13f5e66ec98b,16-138-07,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
df1de78f-f5bb-4e75-9e43-b4ea305076fc,16-138-08,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
60616447-359d-42b3-91cb-e5e3ca0321b5,16-138-09,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
12489f34-a150-42d4-9c41-fd4b83e3d890,16-140-01,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
f1b3b023-ac9b-4b45-9f38-9b9dd4251438,16-140-02,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
997a9862-62cb-489d-923c-f8078b50a06d,16-140-03,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
d14f47d1-ffdc-4678-b388-9a1cfb86996c,16-140-04,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
f9ec0376-e6ac-4268-b051-f2ef09e81606,16-140-05,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
f67743af-738a-4f11-8242-3a20d7ebd531,16-140-06,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
0b06809c-d7d5-41cb-b8cb-b1836e395c82,16-140-07,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
88f65081-8af9-47ed-94c3-36062aa8f28e,16-140-08,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
3e355811-fba7-45bf-9c74-c9d71d403b03,16-140-09,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
01026ddf-63f1-4656-80d6-bf3162a65d55,16-142-01,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
685d4fb7-a76f-4bba-90cf-5f954830e6ea,16-142-02,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
0cbed6ed-1dae-4e78-8378-f4ab14e1b989,16-142-03,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
0709ae41-88f8-4643-97d7-4ccda8a53532,16-142-04,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
dfd6720c-77e6-4923-a91c-abcf159631f5,16-142-05,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
f8b9d0ba-6571-41d2-9aa0-c239723735d0,16-142-06,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
1cc84e82-088d-4f9d-abfa-31324cb8e45b,16-142-07,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
668a7102-2ef3-4836-9589-a9942c591d95,16-142-08,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
471bf8b8-5e38-4d65-9fe0-2464e602cf69,16-142-09,"Jackson Tracheal Tube",Surgical,Tracheotomy,,
da380eca-5e6f-4f63-a41a-bda71aa9e8a1,16-144-01,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
252e9f65-fd4c-4770-a442-25f402359793,16-144-02,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
b7a7569a-5bd1-45db-8aac-dbe8cfdc900a,16-144-03,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
ee5eff1d-82ec-4387-b440-193f359abfc7,16-144-04,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
5ffdcc09-ff58-41e0-980c-e012c55aba40,16-144-05,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
ea8ff01e-4d33-4eec-b9a5-2ed359a6d56a,16-144-06,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
f57a7a02-6bb6-44f0-920a-2d3cc18687af,16-144-07,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
846494fb-3aa0-450f-bcf3-3ebe8bc2806a,16-144-08,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
fa0e7035-0903-48ce-ab85-34df7e82e33e,16-144-09,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
8cac463c-4d1f-4976-b0cf-dd278c51c66d,16-144-10,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
a75d3574-a370-4c63-8bc5-8fb592eb2c0b,16-146-01,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
83216eb6-b6ab-4805-9fa6-0f0e28b2db52,16-146-02,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
786eaf10-e5d2-40c2-a45b-588cd8cdd742,16-146-03,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
53bab011-289b-45f9-91e6-7a5d3717b18c,16-146-04,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
bb767239-e371-4b28-ab93-35087e7e74a4,16-146-05,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
1e480a2e-fa43-483a-8815-515b1d4b2f2d,16-146-06,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
902f12ce-6869-44d2-b70c-523490aa0711,16-146-07,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
858fd4d2-5f4a-4cdc-b694-3e79fdaabbf4,16-146-08,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
1936cfb0-a042-44f3-a7c0-3e755010e05e,16-146-09,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
f3cbf8d6-5d29-450c-8cac-f266afc10658,16-146-10,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
9277f7ca-c931-4ba5-a71d-e7e322aad2f1,16-148-01,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
ebfee6eb-9212-4170-bfca-ad2d1a4dd2c2,16-148-02,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
8f36baf2-4f32-4686-b884-0ed9370e26c6,16-148-03,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
ade91a78-8061-4e3c-aa0f-67619fbfb8cb,16-148-04,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
a0fdf578-2495-4e2c-b7b5-b74b480c7e97,16-148-05,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
09fd1cce-aa67-4527-ade7-68cb09f6e33d,16-148-06,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
ec744d8e-e456-4c1b-b754-97e9ce24f096,16-148-07,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
b7410cc1-7242-4156-beed-e3927971e201,16-148-08,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
099eb914-3180-4ddd-bb87-f3c30d54e296,16-148-09,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
828d9db8-6567-4264-8bf6-4360afb7606a,16-148-10,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
2ade3409-192a-4fb0-ad18-6463ea8fdabb,16-150-01,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
b128f969-9eac-4600-adbe-179edb8a52ad,16-150-02,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
d4e6bfd4-0c68-4339-bb22-47b408e53b89,16-150-03,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
c02d807b-0c32-497e-be1e-a458afc39825,16-150-04,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
16551948-25e1-4125-b303-30aef2bd71dd,16-150-05,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
48643682-b45a-4055-99f6-cfef04937645,16-150-06,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
aeff5560-e8b9-4807-8b0d-64373358df7f,16-150-07,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
5c2a1f28-84bc-4c67-bf34-9c61e9487d3f,16-150-08,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
0db9e7ae-b3e7-4173-9270-6d745e096516,16-150-09,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
5987248d-de77-49c4-8140-ecb48ce086cc,16-150-10,"Chevalier-Jackson Tracheal Tube",Surgical,Tracheotomy,,
f6f8e22e-967e-4974-b748-a2b6855c7da9,17-116-04,"Dermal punch",Surgical,Dermatology,,
83183bd7-9780-42de-ad3c-0240b975e7ef,17-116-06,"Dermal punch",Surgical,Dermatology,,
